_id,shana,hodesh,train_station_nm,station_status_nm,status_count
2603,2016,5,השלום,איחור,411
2604,2016,5,השלום,בזמן,6114
2605,2016,5,השלום,הקדמה ביציאה,356
2606,2016,5,חדרה מערב,איחור,109
2607,2016,5,חדרה מערב,בזמן,1149
2608,2016,5,חדרה מערב,הקדמה ביציאה,126
2609,2016,5,חולון וולפסון,איחור,63
2610,2016,5,חולון וולפסון,בזמן,1631
2611,2016,5,חולון וולפסון,הקדמה ביציאה,56
2612,2016,5,חוף הכרמל,איחור,169
2613,2016,5,חוף הכרמל,בזמן,2490
2614,2016,5,חוף הכרמל,הקדמה ביציאה,287
2615,2016,5,חוצות מפרץ,איחור,68
2616,2016,5,חוצות מפרץ,בזמן,1616
2617,2016,5,חוצות מפרץ,הקדמה ביציאה,41
2618,2016,5,חיפה מרכז,איחור,161
2619,2016,5,חיפה מרכז,בזמן,2642
2620,2016,5,חיפה מרכז,הקדמה ביציאה,98
2621,2016,5,יבנה מזרח,איחור,18
2622,2016,5,יבנה מזרח,בזמן,384
2623,2016,5,יבנה מזרח,הקדמה ביציאה,338
2624,2016,5,יבנה מערב,איחור,65
2625,2016,5,יבנה מערב,בזמן,988
2626,2016,5,יבנה מערב,הקדמה ביציאה,35
2627,2016,5,כפר חבד,איחור,20
2628,2016,5,כפר חבד,בזמן,694
2629,2016,5,כפר חבד,הקדמה ביציאה,20
2630,2016,5,כפר סבא,איחור,47
2631,2016,5,כפר סבא,בזמן,1788
2632,2016,5,כפר סבא,הקדמה ביציאה,67
2633,2016,5,לא ידוע קוד 6500,איחור,6
2634,2016,5,לא ידוע קוד 6500,בזמן,168
2635,2016,5,לא ידוע קוד 6500,הקדמה ביציאה,35
2636,2016,5,לא ידוע קוד 6700,איחור,27
2637,2016,5,לא ידוע קוד 6700,בזמן,446
2638,2016,5,לא ידוע קוד 6700,הקדמה ביציאה,1
2639,2016,5,לא ידוע קוד 800,איחור,106
2640,2016,5,לא ידוע קוד 800,בזמן,1681
2641,2016,5,לא ידוע קוד 800,הקדמה ביציאה,464
2642,2016,5,להבים רהט,איחור,52
2643,2016,5,להבים רהט,בזמן,801
2644,2016,5,להבים רהט,הקדמה ביציאה,8
2645,2016,5,לוד,איחור,182
2646,2016,5,לוד,בזמן,3539
2647,2016,5,לוד,הקדמה ביציאה,121
2648,2016,5,לוד גני אביב,איחור,30
2649,2016,5,לוד גני אביב,בזמן,445
2650,2016,5,לוד גני אביב,הקדמה ביציאה,273
2651,2016,5,מודיעין מרכז,איחור,41
2652,2016,5,מודיעין מרכז,בזמן,1530
2653,2016,5,מרכזית המפרץ/קו החוף,איחור,104
2654,2016,5,מרכזית המפרץ/קו החוף,בזמן,2369
2655,2016,5,מרכזית המפרץ/קו החוף,הקדמה ביציאה,43
2656,2016,5,נהריה,איחור,95
2657,2016,5,נהריה,בזמן,1831
2658,2016,5,"נתב""ג",איחור,74
2659,2016,5,"נתב""ג",בזמן,1561
2660,2016,5,"נתב""ג",הקדמה ביציאה,56
2661,2016,5,נתיבות,איחור,48
2662,2016,5,נתיבות,בזמן,981
2663,2016,5,נתיבות,הקדמה ביציאה,5
2664,2016,5,נתניה,איחור,100
2665,2016,5,נתניה,בזמן,1739
2666,2016,5,נתניה,הקדמה ביציאה,90
2667,2016,5,סגולה,איחור,44
2668,2016,5,סגולה,בזמן,1872
2669,2016,5,סגולה,הקדמה ביציאה,63
2670,2016,5,עכו,איחור,114
2671,2016,5,עכו,בזמן,1895
2672,2016,5,עכו,הקדמה ביציאה,83
2673,2016,5,עתלית,איחור,24
2674,2016,5,עתלית,בזמן,733
2675,2016,5,עתלית,הקדמה ביציאה,61
2676,2016,5,פאתי מודיעין,איחור,56
2677,2016,5,פאתי מודיעין,בזמן,1405
2678,2016,5,פאתי מודיעין,הקדמה ביציאה,77
2679,2016,5,צומת חולון,איחור,65
2680,2016,5,צומת חולון,בזמן,1547
2681,2016,5,צומת חולון,הקדמה ביציאה,105
2682,2016,5,קיסריה פרדס חנה,איחור,89
2683,2016,5,קיסריה פרדס חנה,בזמן,828
2684,2016,5,קיסריה פרדס חנה,הקדמה ביציאה,129
2685,2016,5,קרית אריה,איחור,51
2686,2016,5,קרית אריה,בזמן,1201
2687,2016,5,קרית אריה,הקדמה ביציאה,589
2688,2016,5,קרית גת,איחור,65
2689,2016,5,קרית גת,בזמן,1056
2690,2016,5,קרית גת,הקדמה ביציאה,62
2691,2016,5,קרית חיים,איחור,74
2692,2016,5,קרית חיים,בזמן,1267
2693,2016,5,קרית חיים,הקדמה ביציאה,328
2694,2016,5,ראש העין צפון,איחור,49
2695,2016,5,ראש העין צפון,בזמן,1797
2696,2016,5,ראש העין צפון,הקדמה ביציאה,60
2697,2016,5,ראשונים,איחור,16
2698,2016,5,ראשונים,בזמן,663
2699,2016,5,רחובות,איחור,43
2700,2016,5,רחובות,בזמן,1364
2701,2016,5,רחובות,הקדמה ביציאה,53
2702,2016,5,רמלה,איחור,102
2703,2016,5,רמלה,בזמן,612
2704,2016,5,רמלה,הקדמה ביציאה,614
2705,2016,5,"רשל""צ משה דיין",איחור,81
2706,2016,5,"רשל""צ משה דיין",בזמן,1479
2707,2016,5,"רשל""צ משה דיין",הקדמה ביציאה,144
2708,2016,5,שדרות,איחור,53
2709,2016,5,שדרות,בזמן,667
2710,2016,5,שדרות,הקדמה ביציאה,307
2711,2016,5,תא אוניברסיטה,איחור,304
2712,2016,5,תא אוניברסיטה,בזמן,6068
2713,2016,5,תא אוניברסיטה,הקדמה ביציאה,290
2714,2016,5,תל אביב ההגנה,איחור,396
2715,2016,5,תל אביב ההגנה,בזמן,6021
2716,2016,5,תל אביב ההגנה,הקדמה ביציאה,357
2717,2016,5,תל אביב מרכז,איחור,451
2718,2016,5,תל אביב מרכז,בזמן,5451
2719,2016,5,תל אביב מרכז,הקדמה ביציאה,954
2720,2016,6,אופקים,איחור,38
2721,2016,6,אופקים,בזמן,920
2722,2016,6,אופקים,הקדמה ביציאה,1
2723,2016,6,אשדוד עד הלום,איחור,73
2724,2016,6,אשדוד עד הלום,בזמן,1566
2725,2016,6,אשדוד עד הלום,הקדמה ביציאה,24
2726,2016,6,אשקלון,איחור,82
2727,2016,6,אשקלון,בזמן,1791
2728,2016,6,אשקלון,הקדמה ביציאה,18
2729,2016,6,באר יעקב,איחור,23
2730,2016,6,באר יעקב,בזמן,993
2731,2016,6,באר יעקב,הקדמה ביציאה,58
2732,2016,6,באר שבע מרכז,איחור,95
2733,2016,6,באר שבע מרכז,בזמן,1927
2734,2016,6,באר שבע מרכז,הקדמה ביציאה,1
2735,2016,6,באר שבע צפון,איחור,94
2736,2016,6,באר שבע צפון,בזמן,2038
2737,2016,6,באר שבע צפון,הקדמה ביציאה,34
2738,2016,6,בית יהושע,איחור,64
2739,2016,6,בית יהושע,בזמן,1492
2740,2016,6,בית יהושע,הקדמה ביציאה,63
2741,2016,6,בית שמש,איחור,79
2742,2016,6,בית שמש,בזמן,337
2743,2016,6,בית שמש,הקדמה ביציאה,3
2744,2016,6,בני ברק,איחור,39
2745,2016,6,בני ברק,בזמן,1587
2746,2016,6,בני ברק,הקדמה ביציאה,33
2747,2016,6,בנימינה,איחור,156
2748,2016,6,בנימינה,בזמן,2230
2749,2016,6,בנימינה,הקדמה ביציאה,65
2750,2016,6,בת גלים,איחור,106
2751,2016,6,בת גלים,בזמן,2279
2752,2016,6,בת גלים,הקדמה ביציאה,293
2753,2016,6,בת ים יוספטל,איחור,65
2754,2016,6,בת ים יוספטל,בזמן,1238
2755,2016,6,בת ים יוספטל,הקדמה ביציאה,59
2756,2016,6,בת ים קוממיות,איחור,60
2757,2016,6,בת ים קוממיות,בזמן,1394
2758,2016,6,בת ים קוממיות,הקדמה ביציאה,40
2759,2016,6,דימונה,איחור,5
2760,2016,6,דימונה,בזמן,107
2761,2016,6,הוד השרון,איחור,33
2762,2016,6,הוד השרון,בזמן,949
2763,2016,6,הרצליה,איחור,146
2764,2016,6,הרצליה,בזמן,1939
2765,2016,6,הרצליה,הקדמה ביציאה,54
2766,2016,6,השלום,איחור,335
2767,2016,6,השלום,בזמן,5791
2768,2016,6,השלום,הקדמה ביציאה,284
2769,2016,6,חדרה מערב,איחור,95
2770,2016,6,חדרה מערב,בזמן,1123
2771,2016,6,חדרה מערב,הקדמה ביציאה,76
2772,2016,6,חולון וולפסון,איחור,54
2773,2016,6,חולון וולפסון,בזמן,1485
2774,2016,6,חולון וולפסון,הקדמה ביציאה,18
2775,2016,6,חוף הכרמל,איחור,142
2776,2016,6,חוף הכרמל,בזמן,2447
2777,2016,6,חוף הכרמל,הקדמה ביציאה,214
2778,2016,6,חוצות מפרץ,איחור,44
2779,2016,6,חוצות מפרץ,בזמן,1459
2780,2016,6,חוצות מפרץ,הקדמה ביציאה,19
2781,2016,6,חיפה מרכז,איחור,124
2782,2016,6,חיפה מרכז,בזמן,2587
2783,2016,6,חיפה מרכז,הקדמה ביציאה,19
2784,2016,6,יבנה מזרח,איחור,19
2785,2016,6,יבנה מזרח,בזמן,344
2786,2016,6,יבנה מזרח,הקדמה ביציאה,299
2787,2016,6,יבנה מערב,איחור,45
2788,2016,6,יבנה מערב,בזמן,843
2789,2016,6,יבנה מערב,הקדמה ביציאה,19
2790,2016,6,כפר חבד,איחור,13
2791,2016,6,כפר חבד,בזמן,667
2792,2016,6,כפר חבד,הקדמה ביציאה,12
2793,2016,6,כפר סבא,איחור,37
2794,2016,6,כפר סבא,בזמן,1566
2795,2016,6,כפר סבא,הקדמה ביציאה,40
2796,2016,6,לא ידוע קוד 6500,איחור,8
2797,2016,6,לא ידוע קוד 6500,בזמן,149
2798,2016,6,לא ידוע קוד 6500,הקדמה ביציאה,33
2799,2016,6,לא ידוע קוד 6700,איחור,20
2800,2016,6,לא ידוע קוד 6700,בזמן,393
2801,2016,6,לא ידוע קוד 6700,הקדמה ביציאה,1
2802,2016,6,לא ידוע קוד 800,איחור,87
2803,2016,6,לא ידוע קוד 800,בזמן,1396
2804,2016,6,לא ידוע קוד 800,הקדמה ביציאה,380
2805,2016,6,להבים רהט,איחור,36
2806,2016,6,להבים רהט,בזמן,765
2807,2016,6,להבים רהט,הקדמה ביציאה,7
2808,2016,6,לוד,איחור,165
2809,2016,6,לוד,בזמן,3309
2810,2016,6,לוד,הקדמה ביציאה,109
2811,2016,6,לוד גני אביב,איחור,22
2812,2016,6,לוד גני אביב,בזמן,407
2813,2016,6,לוד גני אביב,הקדמה ביציאה,275
2814,2016,6,מודיעין מרכז,איחור,25
2815,2016,6,מודיעין מרכז,בזמן,1423
2816,2016,6,מודיעין מרכז,הקדמה ביציאה,2
2817,2016,6,מרכזית המפרץ/קו החוף,איחור,64
2818,2016,6,מרכזית המפרץ/קו החוף,בזמן,2281
2819,2016,6,מרכזית המפרץ/קו החוף,הקדמה ביציאה,9
2820,2016,6,נהריה,איחור,77
2821,2016,6,נהריה,בזמן,1700
2822,2016,6,נהריה,הקדמה ביציאה,1
2823,2016,6,"נתב""ג",איחור,59
2824,2016,6,"נתב""ג",בזמן,1449
2825,2016,6,"נתב""ג",הקדמה ביציאה,48
2826,2016,6,נתיבות,איחור,43
2827,2016,6,נתיבות,בזמן,888
2828,2016,6,נתיבות,הקדמה ביציאה,4
2829,2016,6,נתניה,איחור,96
2830,2016,6,נתניה,בזמן,1698
2831,2016,6,נתניה,הקדמה ביציאה,64
2832,2016,6,סגולה,איחור,34
2833,2016,6,סגולה,בזמן,1680
2834,2016,6,סגולה,הקדמה ביציאה,33
2835,2016,6,עכו,איחור,98
2836,2016,6,עכו,בזמן,1878
2837,2016,6,עכו,הקדמה ביציאה,1
2838,2016,6,עתלית,איחור,21
2839,2016,6,עתלית,בזמן,715
2840,2016,6,עתלית,הקדמה ביציאה,33
2841,2016,6,פאתי מודיעין,איחור,44
2842,2016,6,פאתי מודיעין,בזמן,1315
2843,2016,6,פאתי מודיעין,הקדמה ביציאה,69
2844,2016,6,צומת חולון,איחור,55
2845,2016,6,צומת חולון,בזמן,1406
2846,2016,6,צומת חולון,הקדמה ביציאה,52
2847,2016,6,קיסריה פרדס חנה,איחור,58
2848,2016,6,קיסריה פרדס חנה,בזמן,773
2849,2016,6,קיסריה פרדס חנה,הקדמה ביציאה,131
2850,2016,6,קרית אריה,איחור,40
2851,2016,6,קרית אריה,בזמן,884
2852,2016,6,קרית אריה,הקדמה ביציאה,708
2853,2016,6,קרית גת,איחור,50
2854,2016,6,קרית גת,בזמן,1022
2855,2016,6,קרית גת,הקדמה ביציאה,51
2856,2016,6,קרית חיים,איחור,54
2857,2016,6,קרית חיים,בזמן,1102
2858,2016,6,קרית חיים,הקדמה ביציאה,289
2859,2016,6,ראש העין צפון,איחור,35
2860,2016,6,ראש העין צפון,בזמן,1575
2861,2016,6,ראש העין צפון,הקדמה ביציאה,37
2862,2016,6,ראשונים,איחור,9
2863,2016,6,ראשונים,בזמן,614
2864,2016,6,רחובות,איחור,33
2865,2016,6,רחובות,בזמן,1264
2866,2016,6,רחובות,הקדמה ביציאה,47
2867,2016,6,רמלה,איחור,98
2868,2016,6,רמלה,בזמן,541
2869,2016,6,רמלה,הקדמה ביציאה,571
2870,2016,6,"רשל""צ משה דיין",איחור,65
2871,2016,6,"רשל""צ משה דיין",בזמן,1305
2872,2016,6,"רשל""צ משה דיין",הקדמה ביציאה,108
2873,2016,6,שדרות,איחור,45
2874,2016,6,שדרות,בזמן,584
2875,2016,6,שדרות,הקדמה ביציאה,273
2876,2016,6,תא אוניברסיטה,איחור,248
2877,2016,6,תא אוניברסיטה,בזמן,5775
2878,2016,6,תא אוניברסיטה,הקדמה ביציאה,217
2879,2016,6,תל אביב ההגנה,איחור,322
2880,2016,6,תל אביב ההגנה,בזמן,5743
2881,2016,6,תל אביב ההגנה,הקדמה ביציאה,279
2882,2016,6,תל אביב מרכז,איחור,404
2883,2016,6,תל אביב מרכז,בזמן,5134
2884,2016,6,תל אביב מרכז,הקדמה ביציאה,717
2885,2016,7,אופקים,איחור,34
2886,2016,7,אופקים,בזמן,951
2887,2016,7,אופקים,הקדמה ביציאה,1
2888,2016,7,אשדוד עד הלום,איחור,83
2889,2016,7,אשדוד עד הלום,בזמן,1642
2890,2016,7,אשדוד עד הלום,הקדמה ביציאה,32
2891,2016,7,אשקלון,איחור,88
2892,2016,7,אשקלון,בזמן,1815
2893,2016,7,אשקלון,הקדמה ביציאה,21
2894,2016,7,באר יעקב,איחור,24
2895,2016,7,באר יעקב,בזמן,1050
2896,2016,7,באר יעקב,הקדמה ביציאה,52
2897,2016,7,באר שבע מרכז,איחור,76
2898,2016,7,באר שבע מרכז,בזמן,1972
2899,2016,7,באר שבע צפון,איחור,83
2900,2016,7,באר שבע צפון,בזמן,2062
2901,2016,7,באר שבע צפון,הקדמה ביציאה,29
2902,2016,7,בית יהושע,איחור,66
2903,2016,7,בית יהושע,בזמן,1695
2904,2016,7,בית יהושע,הקדמה ביציאה,64
2905,2016,7,בית שמש,איחור,84
2906,2016,7,בית שמש,בזמן,332
2907,2016,7,בית שמש,הקדמה ביציאה,12
2908,2016,7,בני ברק,איחור,38
2909,2016,7,בני ברק,בזמן,1657
2910,2016,7,בני ברק,הקדמה ביציאה,36
2911,2016,7,בנימינה,איחור,116
2912,2016,7,בנימינה,בזמן,2452
2913,2016,7,בנימינה,הקדמה ביציאה,114
2914,2016,7,בת גלים,איחור,92
2915,2016,7,בת גלים,בזמן,2293
2916,2016,7,בת גלים,הקדמה ביציאה,274
2917,2016,7,בת ים יוספטל,איחור,65
2918,2016,7,בת ים יוספטל,בזמן,1216
2919,2016,7,בת ים יוספטל,הקדמה ביציאה,72
2920,2016,7,בת ים קוממיות,איחור,76
2921,2016,7,בת ים קוממיות,בזמן,1404
2922,2016,7,בת ים קוממיות,הקדמה ביציאה,43
2923,2016,7,דימונה,איחור,2
2924,2016,7,דימונה,בזמן,113
2925,2016,7,דימונה,הקדמה ביציאה,1
2926,2016,7,הוד השרון,איחור,26
2927,2016,7,הוד השרון,בזמן,967
2928,2016,7,הרצליה,איחור,133
2929,2016,7,הרצליה,בזמן,2316
2930,2016,7,הרצליה,הקדמה ביציאה,106
2931,2016,7,השלום,איחור,282
2932,2016,7,השלום,בזמן,6069
2933,2016,7,השלום,הקדמה ביציאה,274
2934,2016,7,חדרה מערב,איחור,78
2935,2016,7,חדרה מערב,בזמן,1265
2936,2016,7,חדרה מערב,הקדמה ביציאה,123
2937,2016,7,חולון וולפסון,איחור,50
2938,2016,7,חולון וולפסון,בזמן,1445
2939,2016,7,חולון וולפסון,הקדמה ביציאה,27
2940,2016,7,חוף הכרמל,איחור,121
2941,2016,7,חוף הכרמל,בזמן,2480
2942,2016,7,חוף הכרמל,הקדמה ביציאה,229
2943,2016,7,חוצות מפרץ,איחור,36
2944,2016,7,חוצות מפרץ,בזמן,1196
2945,2016,7,חוצות מפרץ,הקדמה ביציאה,35
2946,2016,7,חיפה מרכז,איחור,112
2947,2016,7,חיפה מרכז,בזמן,2443
2948,2016,7,חיפה מרכז,הקדמה ביציאה,84
2949,2016,7,יבנה מזרח,איחור,13
2950,2016,7,יבנה מזרח,בזמן,348
2951,2016,7,יבנה מזרח,הקדמה ביציאה,322
2952,2016,7,יבנה מערב,איחור,68
2953,2016,7,יבנה מערב,בזמן,835
2954,2016,7,יבנה מערב,הקדמה ביציאה,17
2955,2016,7,כפר חבד,איחור,18
2956,2016,7,כפר חבד,בזמן,679
2957,2016,7,כפר חבד,הקדמה ביציאה,9
2958,2016,7,כפר סבא,איחור,43
2959,2016,7,כפר סבא,בזמן,1649
2960,2016,7,כפר סבא,הקדמה ביציאה,47
2961,2016,7,לא ידוע קוד 6500,איחור,8
2962,2016,7,לא ידוע קוד 6500,בזמן,150
2963,2016,7,לא ידוע קוד 6500,הקדמה ביציאה,34
2964,2016,7,לא ידוע קוד 6700,איחור,21
2965,2016,7,לא ידוע קוד 6700,בזמן,400
2966,2016,7,לא ידוע קוד 800,איחור,72
2967,2016,7,לא ידוע קוד 800,בזמן,1182
2968,2016,7,לא ידוע קוד 800,הקדמה ביציאה,334
